team_id,team,game_id,type,season,date_time_GMT,HoA,won,goals,shots,hits,pim,powerPlayOpportunities,injured_player_count,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways,blocked
24,Anaheim Ducks (ANA),2006020234,R,2006,November,away,False,0,37,15,14,5,3,0,,10,13,6
9,Ottawa Senators (OTT),2008020469,R,2008,December,away,False,1,25,14,13,3,2,0,,6,1,10
15,Washington Capitals (WSH),2018020224,R,2018,November,home,True,2,22,22,6,6,2,1,47.5,17,8,21
15,Washington Capitals (WSH),2018020099,R,2018,October,home,False,5,31,28,16,3,2,1,49.2,15,14,12
2,NY Islanders Islanders (NYI),2010020226,R,2010,November,away,False,1,25,18,10,1,2,0,50,8,6,21
28,San Jose Sharks (SJS),2009020246,R,2009,November,home,True,4,29,16,4,1,1,0,,15,12,10
19,St Louis Blues (STL),2009020168,R,2009,October,home,False,0,32,23,4,3,2,0,,9,5,10
21,Colorado Avalanche (COL),2014020014,R,2014,October,away,False,0,16,20,8,4,3,0,41.8,6,4,9
4,Philadelphia Flyers (PHI),2009020323,R,2009,November,away,False,1,24,24,10,5,3,0,,3,1,17
6,Boston Bruins (BOS),2014020187,R,2014,November,home,True,5,32,21,10,4,2,2,57.1,2,10,11
1,New Jersey Devils (NJD),2006020182,R,2006,November,home,False,2,16,9,15,6,2,0,,14,14,9
18,Nashville Predators (NSH),2003020529,R,2003,December,away,True,3,21,17,17,2,2,0,,3,8,16
52,Winnipeg Jets (WPG),2013020406,R,2013,December,away,True,5,30,27,9,2,3,0,41.2,11,4,21
19,St Louis Blues (STL),2010020540,R,2010,December,home,True,3,43,23,9,4,1,0,57.9,2,6,12
11,Atlanta Thrashers (ATL),2006020241,R,2006,November,away,False,3,30,25,40,5,2,1,,10,10,17
24,Anaheim Ducks (ANA),2000020538,R,2000,December,away,False,1,20,,4,5,,0,,,,
30,Minnesota Wild (MIN),2018020013,R,2018,October,away,False,1,21,26,10,3,2,0,55.9,2,2,13
4,Philadelphia Flyers (PHI),2017020204,R,2017,November,home,False,4,37,24,6,6,3,1,60,10,7,11
29,Columbus Blue Jackets (CBJ),2018020047,R,2018,October,away,True,5,32,7,4,3,2,2,40.9,14,7,5
1,New Jersey Devils (NJD),2017020559,R,2017,December,home,True,3,32,18,10,2,4,0,53.3,10,13,9
17,Detroit Red Wings (DET),2010020533,R,2010,December,away,True,4,30,22,14,6,3,4,52.2,6,11,19
11,Atlanta Thrashers (ATL),2008020154,R,2008,November,away,False,1,20,9,27,2,2,0,,8,5,6
5,Pittsburgh Penguins (PIT),2006020210,R,2006,November,away,False,2,17,10,24,2,2,0,,2,6,10
4,Philadelphia Flyers (PHI),2018020591,R,2018,December,away,False,1,35,21,6,2,3,0,71,10,3,21
23,Vancouver Canucks (VAN),2010020292,R,2010,November,home,False,1,28,19,16,4,3,1,63.2,9,7,9
5,Pittsburgh Penguins (PIT),2010020447,R,2010,December,away,False,2,23,29,14,4,3,2,48.3,8,9,5
7,Buffalo Sabres (BUF),2018020135,R,2018,October,home,True,4,42,16,4,4,3,2,50,6,6,13
15,Washington Capitals (WSH),2010020245,R,2010,November,home,True,6,33,24,11,3,3,1,50,13,10,19
29,Columbus Blue Jackets (CBJ),2003020524,R,2003,December,home,False,3,24,19,10,3,3,0,,3,4,11
18,Nashville Predators (NSH),2001020440,R,2001,December,home,False,2,22,,30,5,,0,,,,
13,Florida Panthers (FLA),2001020258,R,2001,November,home,False,3,19,,86,3,,0,,,,
21,Colorado Avalanche (COL),2002020290,R,2002,November,home,False,1,32,10,8,6,,0,,0,0,0
9,Ottawa Senators (OTT),2015020412,R,2015,December,away,True,4,23,30,8,5,1,2,53.7,4,7,12
2,NY Islanders Islanders (NYI),2003020552,R,2003,December,away,True,6,26,8,12,3,2,1,,0,3,18
17,Detroit Red Wings (DET),2002020508,R,2002,December,away,True,1,28,0,19,4,,0,,0,0,0
7,Buffalo Sabres (BUF),2014020345,R,2014,November,away,True,3,26,31,4,1,3,0,27.9,17,7,30
6,Boston Bruins (BOS),2002020283,R,2002,November,home,True,3,32,0,14,4,,0,,0,0,0
4,Philadelphia Flyers (PHI),2002020539,R,2002,December,away,False,0,23,3,16,4,,0,,0,0,0
8,Montreal Canadiens (MTL),2011020040,R,2011,October,home,False,1,36,32,8,4,2,0,54.1,13,6,18
1,New Jersey Devils (NJD),2008020154,R,2008,November,home,True,6,32,8,11,5,3,1,,10,2,10
9,Ottawa Senators (OTT),2009020026,R,2009,October,away,True,2,28,35,10,1,2,0,,8,8,13
13,Florida Panthers (FLA),2013020271,R,2013,November,home,True,3,25,24,6,4,3,0,62.9,2,7,10
26,Los Angeles Kings (LAK),2009020457,R,2009,December,home,True,2,28,27,4,2,2,0,,15,5,13
13,Florida Panthers (FLA),2005020287,R,2005,November,away,False,1,32,18,21,6,2,0,,12,11,13
1,New Jersey Devils (NJD),2002020397,R,2002,December,away,False,0,38,2,4,4,,0,,0,0,0
2,NY Islanders Islanders (NYI),2002020159,R,2002,November,home,False,1,20,3,19,4,,0,,0,0,0
14,Tampa Bay Lightning (TBL),2001020450,R,2001,December,away,False,1,35,,2,2,,0,,,,
21,Colorado Avalanche (COL),2011020515,R,2011,December,home,True,2,29,25,6,3,2,0,74.1,10,7,13
9,Ottawa Senators (OTT),2008020192,R,2008,November,away,False,1,23,38,14,5,1,0,,7,9,27
26,Los Angeles Kings (LAK),2016020092,R,2016,October,home,True,3,30,33,2,1,3,0,54.7,16,3,9
19,St Louis Blues (STL),2011020046,R,2011,October,away,False,2,38,26,31,5,3,0,55.7,4,4,8
16,Chicago Blackhawks (CHI),2018020178,R,2018,November,away,False,2,26,12,6,2,3,1,53.2,6,3,14
22,Edmonton Oilers (EDM),2010020358,R,2010,December,away,True,4,32,22,6,5,3,1,45.7,9,8,17
9,Ottawa Senators (OTT),2006020004,R,2006,October,home,False,0,34,31,15,5,3,0,,14,12,18
18,Nashville Predators (NSH),2010020433,R,2010,December,home,True,3,27,17,6,4,3,1,38.3,11,7,8
4,Philadelphia Flyers (PHI),2009020145,R,2009,October,home,False,1,38,18,17,4,2,0,,7,8,12
19,St Louis Blues (STL),2003020484,R,2003,December,home,False,1,31,29,12,5,3,1,,18,5,6
10,Toronto Maple Leafs (TOR),2003020506,R,2003,December,home,True,5,26,27,11,3,2,2,,8,2,10
19,St Louis Blues (STL),2014020282,R,2014,November,away,False,1,32,22,4,0,3,0,50,11,4,17
7,Buffalo Sabres (BUF),2015020407,R,2015,December,away,False,2,34,33,12,3,2,0,50.8,7,3,13
18,Nashville Predators (NSH),2011020210,R,2011,November,away,False,3,30,29,14,6,2,1,44.1,16,1,9
16,Chicago Blackhawks (CHI),2010020201,R,2010,November,home,False,1,27,20,13,3,2,0,54.2,8,24,12
23,Vancouver Canucks (VAN),2011020061,R,2011,October,away,True,4,26,10,20,3,3,2,45.6,3,2,17
8,Montreal Canadiens (MTL),2006020312,R,2006,November,home,True,4,35,24,14,5,3,1,,20,9,13
21,Colorado Avalanche (COL),2008020267,R,2008,November,away,False,1,23,14,31,2,3,0,,3,2,25
17,Detroit Red Wings (DET),2001020148,R,2001,October,home,False,3,45,,16,5,,2,,,,
53,Arizona Coyotes (ARI),2017020140,R,2017,October,away,False,2,29,28,11,3,3,1,40,15,8,14
20,Calgary Flames (CGY),2003020231,R,2003,November,away,False,1,30,9,17,6,3,0,,6,8,4
20,Calgary Flames (CGY),2003020545,R,2003,December,home,False,2,46,21,14,4,3,0,,11,5,6
15,Washington Capitals (WSH),2014020457,R,2014,December,away,False,1,24,48,4,2,2,1,46.2,5,2,9
22,Edmonton Oilers (EDM),2005020563,R,2005,December,home,True,4,35,14,12,8,3,2,,27,10,14
29,Columbus Blue Jackets (CBJ),2005020022,R,2005,October,home,False,1,20,14,16,5,3,1,,8,7,8
21,Colorado Avalanche (COL),2002020150,R,2002,November,away,True,5,20,1,14,7,,1,,0,0,0
20,Calgary Flames (CGY),2018020101,R,2018,October,home,False,3,27,15,6,2,3,1,46.2,22,10,10
21,Colorado Avalanche (COL),2005020470,R,2005,December,away,False,4,33,13,19,7,3,2,,5,1,14
29,Columbus Blue Jackets (CBJ),2002020365,R,2002,December,away,False,3,31,1,20,4,,1,,0,0,0
13,Florida Panthers (FLA),2001020203,R,2001,November,home,False,3,23,,15,6,,2,,,,
19,St Louis Blues (STL),2007020231,R,2007,November,away,False,2,25,22,8,6,,2,,2,4,12
3,NY Rangers Rangers (NYR),2018020593,R,2018,December,away,True,4,22,18,10,2,2,1,47.8,8,8,19
30,Minnesota Wild (MIN),2006020389,R,2006,December,away,False,3,35,23,14,7,3,0,,13,6,11
13,Florida Panthers (FLA),2016020124,R,2016,October,away,True,5,24,26,10,4,3,1,35.6,8,2,12
4,Philadelphia Flyers (PHI),2015020232,R,2015,November,home,False,2,20,34,11,4,2,1,44.1,10,2,15
8,Montreal Canadiens (MTL),2011020372,R,2011,December,away,True,2,27,21,12,5,2,1,45.1,9,2,15
5,Pittsburgh Penguins (PIT),2002020023,R,2002,October,home,True,6,28,2,20,7,,1,,0,0,0
13,Florida Panthers (FLA),2011020491,R,2011,December,home,False,1,28,27,14,4,2,0,59.3,6,7,10
6,Boston Bruins (BOS),2017020138,R,2017,October,home,True,2,33,22,12,2,2,0,45.5,16,13,16
13,Florida Panthers (FLA),2008020080,R,2008,October,away,False,1,36,18,14,2,3,0,,18,9,17
16,Chicago Blackhawks (CHI),2013020517,R,2013,December,away,True,3,27,5,14,5,3,2,35.8,4,12,19
4,Philadelphia Flyers (PHI),2007020081,R,2007,October,home,True,4,33,11,10,3,,0,,11,6,18
17,Detroit Red Wings (DET),2003020239,R,2003,November,away,True,4,26,9,19,6,3,2,,3,6,10
16,Chicago Blackhawks (CHI),2005020025,R,2005,October,home,True,6,26,22,38,7,3,3,,3,1,11
16,Chicago Blackhawks (CHI),2013020162,R,2013,October,home,False,3,36,34,10,7,3,1,50.9,3,8,7
12,Carolina Hurricanes (CAR),2000020461,R,2000,December,home,True,5,25,,16,3,,1,,,,
8,Montreal Canadiens (MTL),2010020125,R,2010,October,home,True,5,35,13,13,3,2,0,52.5,3,11,13
14,Tampa Bay Lightning (TBL),2008020111,R,2008,October,home,False,0,22,25,17,2,2,0,,8,4,11
7,Buffalo Sabres (BUF),2000020003,R,2000,October,home,True,4,30,,21,3,,0,,,,
12,Carolina Hurricanes (CAR),2008020297,R,2008,November,home,False,2,26,28,12,8,1,0,,10,6,16
24,Anaheim Ducks (ANA),2006020266,R,2006,November,home,False,4,41,15,17,6,2,2,,18,6,5
20,Calgary Flames (CGY),2014020287,R,2014,November,home,False,3,27,15,4,6,3,2,44.1,15,13,14
14,Tampa Bay Lightning (TBL),2015020422,R,2015,December,home,True,4,30,19,8,3,2,1,47.4,11,9,13
1,New Jersey Devils (NJD),2003020476,R,2003,December,away,True,5,18,12,8,5,3,2,,9,1,12
3,NY Rangers Rangers (NYR),2014020266,R,2014,November,home,False,1,16,25,6,3,1,1,49.1,8,10,16
17,Detroit Red Wings (DET),2000020355,R,2000,November,away,True,6,48,,8,3,,1,,,,
9,Ottawa Senators (OTT),2003020042,R,2003,October,away,False,3,16,19,18,7,3,3,,11,4,14
6,Boston Bruins (BOS),2006020105,R,2006,October,home,False,2,26,9,14,4,3,0,,7,5,9
4,Philadelphia Flyers (PHI),2011020484,R,2011,December,away,False,2,33,13,6,4,2,1,49.2,4,5,19
30,Minnesota Wild (MIN),2018020403,R,2018,December,home,False,3,41,20,2,3,2,0,46.8,8,7,12
15,Washington Capitals (WSH),2015020098,R,2015,October,away,True,3,35,11,6,2,3,0,34.8,2,5,13
1,New Jersey Devils (NJD),2005020411,R,2005,December,home,False,1,32,22,10,10,2,1,,13,4,10
6,Boston Bruins (BOS),2008020259,R,2008,November,away,True,3,22,33,15,3,2,0,,9,3,22
11,Atlanta Thrashers (ATL),2000020392,R,2000,December,home,True,5,26,,28,8,,1,,,,
13,Florida Panthers (FLA),2001020483,R,2001,December,away,True,3,20,,50,2,,0,,,,
10,Toronto Maple Leafs (TOR),2003020405,R,2003,December,home,False,2,15,19,15,7,1,0,,6,1,8
15,Washington Capitals (WSH),2006020146,R,2006,October,away,False,2,21,18,23,4,3,1,,7,4,19
24,Anaheim Ducks (ANA),2003020356,R,2003,December,away,False,1,31,7,16,3,1,0,,9,8,3
2,NY Islanders Islanders (NYI),2017020170,R,2017,October,home,True,6,30,15,10,5,3,2,53.4,12,13,23
3,NY Rangers Rangers (NYR),2008020003,R,2008,October,home,True,2,39,10,15,4,4,1,,11,12,12
19,St Louis Blues (STL),2003020375,R,2003,December,home,False,4,18,20,11,3,2,1,,17,6,12
6,Boston Bruins (BOS),2002020548,R,2002,December,home,False,0,33,5,4,1,,0,,0,0,0
18,Nashville Predators (NSH),2005020550,R,2005,December,away,False,3,35,16,14,7,2,1,,3,2,18
16,Chicago Blackhawks (CHI),2000020105,R,2000,October,away,False,0,16,,13,3,,0,,,,
24,Anaheim Ducks (ANA),2001020019,R,2001,October,away,True,4,20,,15,6,,2,,,,
30,Minnesota Wild (MIN),2003020470,R,2003,December,away,False,1,20,4,18,4,3,1,,14,8,12
26,Los Angeles Kings (LAK),2009020250,R,2009,November,away,True,5,31,23,4,5,2,2,,4,2,18
26,Los Angeles Kings (LAK),2008020233,R,2008,November,away,True,3,29,34,10,8,3,2,,21,11,12
7,Buffalo Sabres (BUF),2005020043,R,2005,October,home,True,3,41,9,8,5,3,0,,12,5,9
22,Edmonton Oilers (EDM),2002020072,R,2002,October,home,False,3,34,3,14,7,,1,,0,0,0
25,Dallas Stars (DAL),2014020303,R,2014,November,home,True,5,23,20,10,6,3,2,55.1,7,12,14
16,Chicago Blackhawks (CHI),2014020487,R,2014,December,away,False,2,41,4,8,4,2,0,56.9,5,8,14
30,Minnesota Wild (MIN),2008020040,R,2008,October,away,True,4,26,10,8,5,3,1,,4,9,8
13,Florida Panthers (FLA),2018020562,R,2018,December,away,True,6,27,25,6,3,3,1,45.8,12,9,14
25,Dallas Stars (DAL),2013020446,R,2013,December,home,True,5,34,18,20,5,2,0,49.3,13,6,24
12,Carolina Hurricanes (CAR),2006020494,R,2006,December,away,True,2,42,10,15,6,3,0,,10,3,17
21,Colorado Avalanche (COL),2001020198,R,2001,November,away,False,1,24,,6,5,,0,,,,
29,Columbus Blue Jackets (CBJ),2006020518,R,2006,December,home,True,3,22,19,21,6,1,1,,3,5,18
19,St Louis Blues (STL),2015020440,R,2015,December,home,True,3,26,17,20,3,2,1,47.1,4,8,21
6,Boston Bruins (BOS),2005020478,R,2005,December,away,False,0,26,16,13,5,2,0,,13,6,6
14,Tampa Bay Lightning (TBL),2000020229,R,2000,November,home,True,3,17,,16,6,,1,,,,
4,Philadelphia Flyers (PHI),2010020406,R,2010,December,home,False,4,35,28,12,3,2,0,36.8,5,12,21
8,Montreal Canadiens (MTL),2006020061,R,2006,October,home,False,2,25,27,27,1,2,0,,13,9,18
21,Colorado Avalanche (COL),2009020003,R,2009,October,home,True,5,20,20,17,4,3,1,,7,9,16
1,New Jersey Devils (NJD),2006020138,R,2006,October,home,True,2,23,10,13,6,2,2,,28,14,11
28,San Jose Sharks (SJS),2011020221,R,2011,November,home,True,3,36,19,8,5,2,2,56.4,16,13,15
19,St Louis Blues (STL),2013020163,R,2013,October,away,True,6,30,17,25,5,3,2,41.8,4,4,11
5,Pittsburgh Penguins (PIT),2001020403,R,2001,December,away,True,1,23,,7,2,,0,,,,
21,Colorado Avalanche (COL),2006020403,R,2006,December,home,False,0,42,10,4,4,3,0,,12,11,6
17,Detroit Red Wings (DET),2018020250,R,2018,November,away,True,3,32,28,10,2,2,0,55.1,8,8,20
2,NY Islanders Islanders (NYI),2016020201,R,2016,November,away,False,1,32,42,12,1,2,0,50.9,5,4,20
20,Calgary Flames (CGY),2000020205,R,2000,November,home,False,2,24,,22,1,,0,,,,
10,Toronto Maple Leafs (TOR),2011020324,R,2011,November,away,True,3,23,29,8,4,2,1,47.1,5,6,15
23,Vancouver Canucks (VAN),2009020381,R,2009,November,home,False,2,27,14,10,4,3,0,,8,7,11
18,Nashville Predators (NSH),2011020194,R,2011,November,away,True,4,35,19,8,3,2,1,39.7,7,4,19
25,Dallas Stars (DAL),2018020100,R,2018,October,home,False,1,34,16,4,3,3,0,51.2,12,7,19
19,St Louis Blues (STL),2009020056,R,2009,October,home,False,1,30,25,12,5,3,0,,2,5,7
4,Philadelphia Flyers (PHI),2005020268,R,2005,November,away,False,2,24,14,12,4,3,2,,9,2,4
14,Tampa Bay Lightning (TBL),2000020417,R,2000,December,home,False,0,24,,20,2,,0,,,,
14,Tampa Bay Lightning (TBL),2011020056,R,2011,October,away,False,2,30,41,31,2,3,0,47.3,1,4,11
12,Carolina Hurricanes (CAR),2008020238,R,2008,November,away,False,2,29,4,16,6,2,2,,3,3,12
26,Los Angeles Kings (LAK),2018020040,R,2018,October,away,False,1,17,22,6,2,2,0,36.2,11,5,21
8,Montreal Canadiens (MTL),2015020152,R,2015,October,away,True,6,31,14,8,3,3,1,49.3,8,4,16
4,Philadelphia Flyers (PHI),2017020127,R,2017,October,home,False,2,33,21,15,6,2,0,55.7,14,9,19
18,Nashville Predators (NSH),2005020259,R,2005,November,home,True,3,29,12,12,8,2,2,,8,5,8
8,Montreal Canadiens (MTL),2014020205,R,2014,November,home,True,4,31,11,8,1,2,0,58.7,13,4,24
28,San Jose Sharks (SJS),2017020347,R,2017,November,away,False,4,26,21,8,2,3,1,41.9,11,6,19
26,Los Angeles Kings (LAK),2003020242,R,2003,November,home,False,0,18,21,10,3,2,0,,14,3,12
17,Detroit Red Wings (DET),2010020185,R,2010,November,away,True,3,30,13,32,4,2,1,46.3,13,12,7
30,Minnesota Wild (MIN),2011020221,R,2011,November,away,False,1,22,18,12,3,2,0,43.6,8,3,24
25,Dallas Stars (DAL),2010020184,R,2010,November,home,True,6,31,20,12,6,2,4,44.8,6,13,13
21,Colorado Avalanche (COL),2013020532,R,2013,December,home,True,4,39,23,2,2,3,1,49.3,5,14,8
54,Vegas Golden Knights (VGK),2018020598,R,2018,December,away,True,5,37,28,12,3,3,0,60.3,14,6,18
5,Pittsburgh Penguins (PIT),2014020292,R,2014,November,home,False,4,30,36,9,0,1,0,49.1,6,4,17
6,Boston Bruins (BOS),2017020304,R,2017,November,away,True,3,20,30,10,1,3,0,50,12,13,30
11,Atlanta Thrashers (ATL),2002020303,R,2002,November,away,False,3,27,2,17,5,,2,,0,0,0
12,Carolina Hurricanes (CAR),2010020321,R,2010,November,away,True,3,21,19,8,3,0,3,45.5,2,5,16
28,San Jose Sharks (SJS),2006020058,R,2006,October,away,True,6,37,16,16,6,3,0,,4,8,12
6,Boston Bruins (BOS),2003020272,R,2003,November,home,True,3,25,11,8,4,1,1,,13,6,11
2,NY Islanders Islanders (NYI),2011020027,R,2011,October,home,True,2,14,20,16,3,3,1,41.1,7,14,17
13,Florida Panthers (FLA),2014020358,R,2014,December,away,False,1,25,25,4,3,2,1,44.6,5,6,6
30,Minnesota Wild (MIN),2013020472,R,2013,December,away,False,1,24,22,6,1,2,1,49.2,3,0,6
22,Edmonton Oilers (EDM),2008020334,R,2008,November,away,True,4,22,21,30,4,2,1,,10,3,5
8,Montreal Canadiens (MTL),2001020245,R,2001,November,home,True,3,26,,4,0,,0,,,,
16,Chicago Blackhawks (CHI),2006020076,R,2006,October,away,True,5,31,12,12,10,2,3,,5,6,15
22,Edmonton Oilers (EDM),2011020485,R,2011,December,home,False,2,23,18,4,5,2,1,48.1,19,12,11
28,San Jose Sharks (SJS),2006020307,R,2006,November,away,False,0,23,10,15,3,3,0,,6,5,8
2,NY Islanders Islanders (NYI),2018020008,R,2018,October,away,True,2,20,32,6,3,3,1,40,3,15,22
2,NY Islanders Islanders (NYI),2013020149,R,2013,October,away,True,4,25,24,10,1,3,1,36,4,7,13
8,Montreal Canadiens (MTL),2014020147,R,2014,October,away,False,2,25,16,4,3,3,0,55.9,7,3,15
26,Los Angeles Kings (LAK),2010020550,R,2010,December,away,False,3,26,24,15,2,3,1,47.9,2,5,20
7,Buffalo Sabres (BUF),2015020362,R,2015,December,away,False,4,32,24,11,5,2,2,47.7,5,2,9
14,Tampa Bay Lightning (TBL),2002020068,R,2002,October,away,False,3,41,2,14,9,,1,,0,0,0
14,Tampa Bay Lightning (TBL),2007020491,R,2007,December,away,False,2,34,12,19,4,,1,,4,10,10
22,Edmonton Oilers (EDM),2006020029,R,2006,October,away,False,1,22,19,16,6,3,1,,11,9,21
27,Phoenix Coyotes (PHX),2001020116,R,2001,October,home,True,5,30,,12,6,,1,,,,
15,Washington Capitals (WSH),2017020502,R,2017,December,home,True,3,27,25,7,0,2,0,49,10,9,16
30,Minnesota Wild (MIN),2010020548,R,2010,December,home,True,5,24,14,8,5,2,1,49,4,6,23
8,Montreal Canadiens (MTL),2016020189,R,2016,November,home,True,3,23,26,4,2,2,1,45.2,14,9,28
27,Phoenix Coyotes (PHX),2005020377,R,2005,December,away,False,1,17,11,18,7,1,0,,5,6,10
25,Dallas Stars (DAL),2008020378,R,2008,December,home,True,1,24,11,6,3,2,0,,12,14,20
9,Ottawa Senators (OTT),2005020348,R,2005,November,home,True,4,40,22,16,5,2,2,,8,10,20
4,Philadelphia Flyers (PHI),2010020002,R,2010,October,away,True,3,27,34,12,4,3,1,39.3,9,1,16
18,Nashville Predators (NSH),2008020014,R,2008,October,away,False,2,22,23,12,4,2,0,,2,3,7
10,Toronto Maple Leafs (TOR),2015020272,R,2015,November,home,True,5,30,31,8,5,3,4,45,7,6,14
10,Toronto Maple Leafs (TOR),2000020200,R,2000,November,home,True,7,36,,18,6,,1,,,,
7,Buffalo Sabres (BUF),2003020135,R,2003,October,home,True,5,36,22,15,4,3,1,,19,3,10
9,Ottawa Senators (OTT),2005020211,R,2005,November,home,True,6,32,22,19,10,1,3,,6,4,8
20,Calgary Flames (CGY),2017020074,R,2017,October,away,True,5,27,17,18,5,3,1,43.3,4,7,15
2,NY Islanders Islanders (NYI),2009020523,R,2009,December,home,False,0,40,19,12,6,3,0,,14,16,12
9,Ottawa Senators (OTT),2009020439,R,2009,December,home,False,1,46,18,6,7,3,0,,11,11,7
14,Tampa Bay Lightning (TBL),2009020101,R,2009,October,away,False,1,23,22,14,7,3,1,,7,3,11
12,Carolina Hurricanes (CAR),2008020011,R,2008,October,home,True,6,24,25,12,4,3,2,,9,10,24
7,Buffalo Sabres (BUF),2015020348,R,2015,November,away,True,4,24,19,6,4,2,2,49.3,8,2,22
2,NY Islanders Islanders (NYI),2002020443,R,2002,December,away,False,3,27,0,17,4,,1,,0,0,0
16,Chicago Blackhawks (CHI),2003020508,R,2003,December,home,True,3,21,11,35,3,2,0,,2,3,9
52,Winnipeg Jets (WPG),2013020311,R,2013,November,home,False,4,47,28,24,3,3,1,58.3,11,4,14
2,NY Islanders Islanders (NYI),2015020528,R,2015,December,home,False,1,26,27,4,1,3,0,65.3,9,9,10
16,Chicago Blackhawks (CHI),2005020412,R,2005,December,home,True,2,19,16,18,4,3,1,,4,5,13
13,Florida Panthers (FLA),2007020184,R,2007,November,away,True,4,24,13,18,0,,0,,1,2,13
20,Calgary Flames (CGY),2010020113,R,2010,October,home,True,4,30,13,9,6,3,1,43.9,11,7,18
27,Phoenix Coyotes (PHX),2011020031,R,2011,October,away,False,1,41,24,19,7,3,1,52.4,4,7,17
23,Vancouver Canucks (VAN),2000020505,R,2000,December,away,False,4,30,,8,2,,0,,,,
30,Minnesota Wild (MIN),2013020592,R,2013,December,home,False,4,37,11,11,4,1,0,66.1,1,7,10
8,Montreal Canadiens (MTL),2006020478,R,2006,December,home,True,6,33,36,24,7,3,4,,12,14,11
10,Toronto Maple Leafs (TOR),2013020053,R,2013,October,away,True,4,26,23,11,4,3,2,39.4,11,11,12
5,Pittsburgh Penguins (PIT),2003020315,R,2003,November,home,False,1,20,14,4,6,2,1,,5,6,22
8,Montreal Canadiens (MTL),2011020111,R,2011,October,home,False,1,41,15,6,3,1,1,46.7,7,6,14
4,Philadelphia Flyers (PHI),2001020106,R,2001,October,home,True,6,39,,9,7,,2,,,,
16,Chicago Blackhawks (CHI),2010020393,R,2010,December,home,True,4,32,26,23,9,3,4,61.6,8,16,13
2,NY Islanders Islanders (NYI),2014020253,R,2014,November,away,False,2,27,30,8,4,3,0,42.1,5,7,8
21,Colorado Avalanche (COL),2002020216,R,2002,November,home,False,3,36,7,13,7,,1,,0,0,0
5,Pittsburgh Penguins (PIT),2007020566,R,2007,December,home,True,2,25,25,8,4,,0,,5,4,12
29,Columbus Blue Jackets (CBJ),2008020143,R,2008,October,away,True,4,17,29,33,0,2,0,,5,15,15
30,Minnesota Wild (MIN),2015020472,R,2015,December,home,True,5,35,15,6,3,3,2,52.8,6,4,11
4,Philadelphia Flyers (PHI),2009020592,R,2009,December,away,True,6,31,32,13,2,3,1,,2,10,19
22,Edmonton Oilers (EDM),2013020182,R,2013,October,home,False,0,43,24,14,1,3,0,60.7,13,11,15
17,Detroit Red Wings (DET),2003020224,R,2003,November,away,True,6,27,9,20,3,3,2,,37,7,9
8,Montreal Canadiens (MTL),2001020384,R,2001,December,home,False,1,46,,4,4,,1,,,,
4,Philadelphia Flyers (PHI),2015020205,R,2015,November,away,True,3,23,18,17,5,3,2,49.1,14,4,19
26,Los Angeles Kings (LAK),2008020062,R,2008,October,home,True,4,24,35,10,3,3,0,,18,8,11
